product_id,rating,review_text,review_date
P394624,5,"This is the perfect all around cream. I have pretty dry skin and in the winter months it can get worse, but at the same time I’m prone to breaking out due to creams. I’ve used this over and over again and find it’s the best cream if you are looking for moisture.",2021-01-02
P394624,5,Great moisturizer!  Leaves skin silky & soft without feeling greasy or heavy.,2020-03-26
P429952,2,The products had a nice scent and texture but it stopped here for me. It doesn’t absorb into the skin and caused me to breakout.,2019-10-23
P7880,5,Love love love this cleaner! Very light and gentle on the skin. Smells great and leaves my face feeling refreshed! I received this as a complimentary sample,2019-06-18
P269122,5,Such an easy product to use and left my skin feeling so soft and smooth!!! I really like this product!,2019-07-19
P427421,5,"Best moisturizer I’ve used, EVER. I use it every morning and evening and it had left my skin feel more even and reduced oil production.",2019-04-10
P421275,3,These don’t do anything. They stick and hurt to peel off. I use ones I bought at the drugstore that are much better.,2020-04-05
P433520,5,I normally like to use gel moisturizers in my skincare routine but I was pleasantly surprised by this cream. It’s very hydrating for my dry skin and was not oily or sticky feeling at all. It worked wonderfully under my foundation as well.,2022-02-23
P480630,3,"This is such an over hyped product because of Instagram. It really doesn’t do much for my combo skin and I’ve used this for MONTHS. Winter or summer, I don’t see a huge difference whether I use this as a mask or moisturizer. My mom used this too, she has dry skin so it worked better for her, but there are other skincare products that work much better for her dry skin. If you have combo skin, I don’t think this is worth your money. Alot of people like it, but not sure if they mostly have dry skin or something because I don’t see this do anything much on me.",2019-06-13
P411387,5,"Not stripping at all but some how effectively cleanses. Not oily, either- this is a true “gel“ cleanser. I have oily skin and this product has been a game changer at balancing my oil production but also maintaining the moisture barrier on my skin. My face is so soft after I use it!",2017-06-26
P470255,4,"I had been using the tinted version of this, which gives a nice glow. But, it was starting to rub off when I’d get sweaty, during the summer. Figured I’d try this version instead. Not greasy, rubs in well with no whitish tint, and doesn’t make me break-out like so many sunscreens do. Now that its November, it seems a bit drying, so I’ve added my Fresh Seaberry oil beforehand. No problems now.I wish it had a higher SPF, but this is a great everyday face sunscreen. I have purchased several bottles now, it lasts me about 4 months.",2020-11-02
P458219,4,"Received this from my Influenster Vox Box.  Very thick, but this left my skin feeling soft and over the first week of using it I began to see good changes in my skin!",2020-06-25
P443352,5,"Complimentary from dermalogica the daily microfoliant is amazing. I’ve only used it once, but I absolutely love this product. It makes your skin feel so smooth, I will definitely be purchasing the full size once I go through these. It’s also extremely easy to use by simply adding water and a little bit goes a long way!",2022-08-19
P417238,3,"Smells great and does the job, but the fragrance and citrus oils could be irritating for some people. I can’t say I found it irritating, but I did find it clogged my pores and caused some breakouts, even when followed up with a good quality water based cleanser.",2020-07-30
P392246,3,"I want to love this. I want it to work. In giving it one more try before I return it.I read that this might cause some breakouts as it brings impurities. My chin looks like a battle field. I was using this nightly for almost 2 weeks. I was getting new pimples daily. Many were white heads, some were below the surface.It DID noticeably reduce my stubborn nose blackheads. It also seemed to help with stopping all of my flakiness since I have dry skin.I’ve stopped using this product for several days and the breakouts stopped. I’m going to try every other day. Otherwise I’ll have to return.",2016-04-03
P411540,5,"This product gave me the confidence to step out with no makeup on! I was tired of wearing makeup just to do quick errands in order to cover up my eczema. This product feels like it disappears into my skin, leaving a very light weight finish. A little goes a VEEEERY long way so apply lightly and build more if needed! Bottle will last you and goes great with the value! I use the new Ilia foundation over it if I want a very subtle, glowing, LIGHTWEIGHT coverage with SPF!",2020-04-29
P420652,5,MY FAVOURITE LIP MASK IN THE WHOLE ENTIRE WORLD! SMELLS SO GOOD AND DOES WONDERS FOR DRY LIPS,2022-08-10
P480612,5,"I received a free sample of this from Influenster In exchange for my honest review. I’ve never tried any Korres products before this, but I am now truly a fan. This moisturizer does exactly what it claims. My face feels amazing after using, and I truly believe it did minimize the appearance of my pores. I also liked that it has salicylic acid. I have acne prone skin, and this has helped with a current acne episode to take out the redness and shrink my pimples. I will be purchasing this for full size, and I highly recommend.",2022-01-26
P421275,3,"Doesn’t work on Papules, Nodules, and Cysts. I used this in the morning and at night on 3 to 4 types of acne on my face including pustules. It reduced the swelling on pustules after 6 hrs of use. It sped up the “acne stage“ on larger acne that were in the beginning stage. The larger acne nodules became larger and more inflamed after 6 hrs of use. The swelling of smaller pustules were reduced the next day after using it overnight, but did not suck out the pus. After 2 weeks of usage, some of the smaller acne diminished, and some of the larger acne were aggravated and left my skin dry and flaky.",2019-07-10
P411387,5,My favourite cleanser!!! I have sensitive skin and it has never broke me out and feels extremely gentle.,2019-08-09
P433520,1,This smells like my grandmother’s expired night cream from 1940. My skin was incredibly smooth but very greasy as well.,2021-04-11
P218700,3,"I have a few bottles of this from various Sephora Favorites sets and am just finishing up my first bottle.I can’t see what would set this apart from any other Argan Oil. When it comes to essential oils I suppose that purity and corporate responsibility are going to be your rubric.I have a bit of experience with carrier oils and I can’t see what sets this particular oil apart from the others. I find that pure Jojoba oil produces similar results for less money. I’ve used both on my hair, face and nails and don’t see too much of a difference. I prefer using the Argan at night because it’s a bit heavier and more moisturizing than the Jojoba.For my hair, I still prefer coconut oil but for my face and nails I find myself reaching for this bottle more.I’m a big advocate of oils in general and this is a nice bottle to have around. But don’t feel like it’s your only option because there are many others that accomplish the same things this one does.",2015-09-07
P420652,5,"I love love love this product!! I have a bad habit of biting my lips when I’m anxious, which makes my lips chapped and always peeling. I’ve tried lip scrubs, but they don’t have lasting effects on my lips. This product, however, does! Scent is not overpowering, and a little goes a long way. I put this on right before I go to bed, and when I wake up I am left with smooth and healthy lips. This lip mask will be a staple in my skincare regimen.",2020-07-27
P456207,5,I received this as a #complimentary gift and I couldn’t be more happy with it. I will surely be buying this. It doesn’t feel sticky when you use it which is a huge plus for me. #gogreekbeauty,2020-02-18
P12573,5,Received this little jem as a sample but I know for sure I will be purchasing this when my sample is finished. It is long lasting for a lip balm and has spf which is a plus. My lips feel so hydrated and smooth even hours after the lip balm has worn off. I am so addicted to this!! My lips get dry very easily and this has helped tremendously. I can go on and on. Just buy it. You won’t regret it.,2015-12-16
P411540,5,It’s a really good product when you have a little redness  on your face. I use it in some specific spots of my face and already do a great job!,2021-02-26
P42204,2,"I have extremely dry/chapped lips all year (but gets worse in the winter) and have been going through products for a while to find the best. I purchased this because of the rave reviews and stories. While it does soften my lips a bit and give it a nice rose color after using it, it wasn’t enough for hydration and it didn’t penetrate. Once I put it on, it just sat on my lips and never felt like it was really absorbed. I would have to keep reapplying it as much as possible but my lips would still be dry after the salve would wear off. This product was fine for the short term to soothe my lips but not for the long term for hydration. I did find another product that works wonders for my lips (and cheaper) , so I won’t be repurchasing this rosebud salve.",2013-12-01
P420652,5,Love love love. I am the queen of lip balm. I always have to have something on my lips. This stuff is so worth it! I use it at night before I go to bed and I wake up with hydrated lips (even though I sleep in a mouth guard). It’s so great that I bought one for all the women in my life for Christmas this year!,2019-08-16
P394639,4,"Really nice moisturizer! I love the texture, lightweight factor, and the fact it didn’t make my skin oily. On the other hand, this moisturizer wasn’t suited to my drier winter skin.",2022-03-19
P480612,5,"My skin feels soft and smooth, my pores feel smaller, overall a pleasant experience. I was given a free sample for review by influenster.",2022-02-04
P456207,4,"I liked this product. I received a sample size and a little goes a long way. I have super oily, sensitive, prone to breakouts skin and this was a good product. It’s a good consistency and doesn’t make my skin oily. It also doesn’t have an overwhelming smell. The price isn’t all that bad compared to other products either which is a plus.",2020-02-28
P458219,4,Not my favorite toner… a little too milky and doesn’t leave my skin feeling fresh like I think a toner should.,2022-04-06
P427419,5,This is my favourite serum ever it’s so affordable but it works so well. I recommend applying this on damp skin because I find it sinks in better.,2020-11-30
P394639,5,"Totally honest— I tried belif’s true cream aqua bomb a few years ago, and my skin HATED it. It was TOO hydrating causing my forehead to look like an orange peel enlarging my pores. It was not a good look.HOWEVER— I tried it again this week and— my skin LOVES it now! Go figure lol.Pros: - lightweight moisturizer perfect for spring & summer- a little goes a long way- absorbs into my skin quickly- a great boost of hydration without clogging my pores- price point is totally affordableCons:- it can be too much hydration if I put too much on. Depending on the other serums in your skincare routine, you need to be super aware of how much of this gel cream you actually need. Because you can overdo itOverall, I would give it 5 stars. I love clean K-Beauty skincare! Definitely gonna add this to my summer skincare routine!",2021-05-01
P429952,5,"This is one of my favorites! I keep it in my bag for anytime throughout the day that my skin needs a pick me up. It’s hydrating and and refreshing and the texture is amazing. It’s smooth, creamy and glides on skin. The smell is also subtle which is good because I don’t like over fragrant products on my face.",2021-07-19
P418218,5,"I LOVE THIS MOISTURIZER! I got this in sample size, and seriously it is the best ever. Most moisturizers make my face feel like I have a film over my face, but this moisturizer melts into the skin and makes my skin feel great! I have combination skin so this is perfect!",2020-03-16
P418218,5,"I had recently been diagnosed with rosacea and was put on prescription topical and oral medications. I thought that my skin was becoming increasingly dry due to the medication, drier than it does get in the winter time due to me having combination skin. I tried the water cream based on the raving reviews, and was so happy to see that it not only made my skin so soft but I was able to watch it continue to work even on days that I did not use the moisturizer. After washing my face every day, I put on the water cream. You use the SMALLEST amount on your face. Like literally a pea size and it covers your entire face! It lasts forever. I brought the cream to my dermatologist who gave it his stamp of approval and I have been using it ever since! I’ve been recommending this cream to everyone I know!",2018-12-22
P420652,2,Hydrates like the original but smells like grape cough medicine. Will definitely go back to the berry scent,2021-09-04
P126301,4,"This is the first cleansing balm I’ve used and I like it. It removes my face makeup effortlessly , however, my waterproof mascara and stila stay all day liner need more than just this. I don’t mind still having to use eye makeup remover so I am happy with this and can’t imagine my routine without it.",2014-02-13
P443352,5,"One of my favorite skin care products, gentle enough to use daily and does a great job of exfoliating my skin. A staple in my skincare routine.",2021-11-27
P443352,5,"Gifted by Dermalogica sampling, opinions are my own! Absolutely love this stuff. I love a facial exfoliant, but most can be too harsh on the skin. This stuff is perfect! Love the foam texture and how gentle it is on the skin. My skin is always left feeling smooth and looking glowy.",2022-08-30
P122900,4,"The Dramatically Different Gel is an entirely different product than Clinique’s original yellowish cream. The cream caused me some breakouts and was a very mediocre product. This gel, on the other hand, has a great balance of moisture and oil-control. It hasn’t cause me to break out and is a great day cream. I wish it had a little bit of sunscreen, but I use a little over top of it. It doesn’t get 5 stars because it burns a little when applied to sunburned or irritated skin. The gel burns a little if I use it after exfoliation.",2010-04-30
P443563,4,"love this, makes your lips so shiny and hydrated and smells amazing! a little pricey for such a small amount but overall impressed",2022-09-30
P42204,5,This leave your lips feeling so hydrated and smooth. It smells great.,2020-06-21
P441644,1,This product immediately dried my face out after using. I wouldn’t recommend this to anyone who has dehydrated skin. Overly priced as well,2021-03-03
P460779,4,This serum helped my redness go away! It smells really good and isn’t super sticky. I didn’t notice any difference in my fine lines though,2020-08-29
P480612,4,"I received this product complimentary for testing purposes and so far I love how light weight it is, it has a smooth buttery texture that isn’t heavy or filmy on my skin, has a great smell, and leaves my face dewy and evenly hydrated. Looking forward to continued use!",2022-01-27
P456412,4,"love this cleanser. I got samples and feel in love, definitely going to purchase this product as soon as I ran out.  My skin Feels and looks so much healthier also works great as a makeup remover.",2019-04-09
P454380,5,This is my favorite daily sunscreen! I’ve never felt the need to use makeup primers and I think this product is why. It smooths and fills pores and makes complexion products apply so easily. I also love that this new formulation is reef safe - yay!,2020-01-28
P441644,5,Works wonders for my acne-prone and dry skin. It feels like an effective yet gentle face wash. I also love the smell and the company’s mission!,2020-01-23
P456398,5,"This is a very liquidy type of formula, it’s more like a serum than most sunscreens. But is liquidy enough to be kind of messy if you’re opening it up in a hurry so be careful with that and definitely shake the bottle before use. It’s slightly tinted so doesn’t have a white caste and has a little bit of a blurring effect. The product is greasy so I would recommend it on your body but not on your face especially if you have oily skin and are prone to breakouts. Used this product at the beach and will say I think it’s a great sun protectant",2021-03-04
P417238,5,"I’ve tried so many different make up removers, both high end and drugstore but this is by far my favorite. It removes all makeup so easily without putting and stress on your skin or lashes. Normally I have to rub my eyes to loosen my mascara enough to be removed but this just wipes it off in a couple of gentle motions. So far none of my lashes have fallen out while using this product which is worthy of 5 stars in itself. The product also leaves your skin feeling baby soft and doesn’t leave an oily residue which I really appreciate as I have combination skin with an oily t-zone.",2017-08-15
P218700,5,"Colorado is mostly dry desert, in spite of winter snow! With heated air indoors and dry air outdoors, there is no escape from the desiccating effects of this place. This oil is one of the few products I’ve ever found that helps to counteract this dryness. My skin drinks it up like water. Highly recommended!",2012-12-29
P411540,5,Read this....!!! I’ve been using IT cosmetics bye bye redness neutralizing correcting cream for as long as I can remember to cover broken capillaries which made my cheeks blotchy,2019-01-09
P394624,5,"The first time I tried this cream was with a sample, and I loved it. I decided to buy it and now it became my daily cream. I use it every morning or after the shower and my skin stays hydrated for many hours.I’ll definitely keep buying it. I also love the whole line of “belif“ creams",2019-02-05
P427421,5,"I love this moisturizer.My only complaint --> the biggest bottle had manufacturing defect. the pumping does not work. and aftr the moisturizer is used below certain level, I ad to literally open up and use which beats the purpose of Hygeine.Thankfully, sephora’s kind policy helps me return it and get the 70$ bottle with refund of the difference.",2021-04-07
P420652,5,"this lip mask is life changing, i have tried many many different lip treatments, and none of them have done what this mask did for me literally over one night. you get a good amount for what you pay for, it should last months if you are using it only over night, but ive also started using this during the day. my lips are so soft and supple, already have the reminder set for when its back on, need one to keep in my purse!",2017-12-17
P248404,5,Love this stuff. Pulls all of the black heads off of my face,2018-06-28
P421275,5,These are amazing!!! I place one on an inflamed spot of skin before bed and overnight voila the spot and whatever was inside had drastically reduced. AN ABSOLUTE LIFESAVER!!!,2018-03-07
P470255,5,Goes on sooo smooth with no greasiness and a little goes a long way. The texture makes its more comfortable for when you’re re-applying throughout the day,2018-06-11
P481817,5,I love the product but just except the smell of the product. Other than that it works perfect,2018-01-13
P427417,5,I just got this about a week ago and I can already see my acne scars fading and my acne going away! My boyfriend even noticed that my scars were getting lighter. This is like a must have.,2020-06-16
P7880,4,My skin is really sensitive and this seems to be the best cleanser I’ve found to help me deal with irritation caused by make-up or allergies. The botanicals are soothing and the soy helps with pigmentation issues.,2009-05-20
P471546,3,"What is good about this product: SPF, Tiger Grass, oil-absorption. This is a great base layer if you have oily skin, it makes a good primer and is very calming.What is not good about this product: It settles into every pore and is visible. I had little white dots all over my face.This seems to be a good product for oily skin, as it provides a soothing, oil-absorbing base layer, but since most people with oily skin also have larger pores it is probably not a complete win. I worry about the long term effects of it settling into my pores and perhaps making them worse over time. That being said, if you put foundation over it for special occasions it helps with staying power and oil control. I am happier with this as a date night product rather than a daily product. Which is what I had hoped it would be.If you have larger pores I would still recommend the line, just not this product. Instead get the Tiger Grass Serum, it is amazing.",2017-10-25
P417238,2,"First review I have ever written but I have to warn for my acne prone people, this broke me out so bad! I tried it a few months ago and my skin had never been worse so I stopped. Used it after again last week and my skin is so bad again. Needless to say this just doesn’t work for me",2020-04-23
P417238,3,It’s really good... but just disappointing that it has polyethylene in it which is a micro plastic.,2020-07-11
P417238,5,"I’ve used wipes, make up erasers, high end brands and clean or cost affordable brands. I always come back to this cleansing balm. My skin stays clearer, and my make up removes with little to no effort. I’d used both scented, and unscented. My sensitive skin has never had any issues.",2023-02-18
P422905,3,"It’s hydrating immediately after application but after a bit of time the product pills and bunches up in such a strange way. Whenever I wear it to bed, I wake up with balls of moisturizer all over my eyelashes and face.",2018-09-26
P460779,5,"I’ve been using this serum twice a day for several weeks now. I love the light, clean scent, and the lightweight formula that sinks into my skin quickly and leaves it feeling healthy. Over the past few weeks my skin has looked clear and fresh.",2020-09-03
P458219,5,"I received this toner complimentary from glow recipe. I cannot tell you how excited I was to get this toner. It makes an immediate difference, which is not normal for me with any toner. Usually I have to use a toner for at least one week before I start to notice any difference in my skin. But this toner immediately improves my radiance, smoothes my skin, which was a little surprising, and leaves me with a beautiful glow. It layers under products so well, and I just enjoy using it. I do not like the smell. It has a somewhat fake watermelon scent that I’m not really a fan of, but I do not care about that compared to the benefits it’s providing my skin. I love this stuff.",2022-05-22
P456207,5,"This product took about a week for my skin to get used to it, because apparently my skin was really dry before. At first it would absorb right away and my skin wouldn’t feel any different. But now that I’ve been using it a few weeks, wow! My skin is so hydrated and literally glowing. I use it in the morning and before bed. 10/10 love this stuff. I did receive this complimentary product in exchange for honest reviews, but I’m definitely going to buy it once it’s gone!",2020-03-09
P270594,5,"My skin feels so soft and it makes my makeup look beautiful, I love it, it is very moisturizing and the consistency is very light. it has a lovely smell.It is not sticky in the slightest. it was easy to apply makeup on top.worth every penny, a little goes a long way.",2023-01-06
P7880,4,"I really wanted to love this cleanser. Truly, I did.I have very dry, sensitive skin and in the past, I’ve had issues with my skin flaking and dry patches that made wearing make-up impossible.I used this product for about 2 weeks. The smell was off-putting at first, yes, but you do get used to it and I much prefer the smell of this cleanser to many others.After 2 weeks of use, my skin went from being moistened to dry and tight again. While it took care of the skin flaking issues for me, it felt like it was stripping too much moisture from my face in general, even when paired with an intense night cream.So, I definitely won’t repurchase for that reason. It just doesn’t work for my skin. However, if you just have dry and sensitive skin, I would still give this a try.One of the best parts of this face wash was that I could rub it over my eyes entirely without irritation. You don’t understand how impressive that is to me. My eyes are insanely sensitive because I have really bad allergies.Great product for normal to dry skin and definitely those with more sensitive skin. Just not enough for me. I’ve switched to the Boscia Cleansing Cream, which is AMAZING.",2014-03-09
P270594,5,THIS PRODUCT IS AMAZING! I don’t know who sold their soul to create this but it’s wonderful. I personally like to use it as a primer when my skin is feeling a little dry. It gives a nice hydration boost and foundation goes over it smoothly regardless of what type of coverage the foundation is.,2019-04-10
P248404,5,I went in looking for a cleanser and moisturizer not having a clue of where to start. A beauty consultant recommended this one for my skin type. It was perfect! So light and no heavy smell. I feel like most cleansers are too harsh for my skin so this was perfect followed by the moisturizer! This was a keeper.,2017-07-31
P453816,5,"Never thought this magical product would be for me but it is!  It takes off every ounce of KVD liquid eyeliner, Marc Jacobs skinny high liner, foundation and everything else. Does not sting, burn, or irritate my skin or my eyes and I’m a contact lens wearer. Highly recommend this was my second purchase and I’ll grab another during the fall sale.",2016-08-15
P443563,3,"I really wanted to love this.  It’s actually very moisturizing, and is great overall.  In fact, I use Laneige lip mask.  The one caveat for me is, the lip glowy balm is glossy.  Now I know the description says ’glowy’ but I was hoping it’d be subtle.  I’m 39 going on 40 this year, and I’ve discovered that I don’t like lip gloss anymore.  I prefer my lips to be more natural, which is why I’m drawn to lip balms.  This is the first glossy lip balm I’ve come across.I think Laneige should have packaged this as a lip gloss, and not balm.  It’s way too glossy to be a balm.  If you’re like me, and don’t like gloss, then this isn’t for you.",2019-05-03
P248404,5,"This cleanser lathers up really well with just a small amount, has no extra added chemically fragrances, is amazingg for sensitive acne-prone skin and does removes every last bit of makeup but is still very gentle and doesnt dry out the skin.",2014-11-23
P420652,5,"I have very dry chapped lips since I live in Canada with such long cold winters and I’m also notorious for picking and peeling my lips but this product saves my lips!! I’ve had this product for 5 months now and use it all day rather than the night and have only used 1/4 of it, so even though it is expensive it is definitely worth it. Bonus points for smelling like gummy bears :)",2021-05-07
P392246,3,"Broke out my skin so not for me.Overall, good texture and absorbs into the skin well.",2017-12-19
P12573,4,This product is very good to be kissed with. I suggested to buy it for your partner/spouse. It’s minty (the best one) and it cools your lips leaving a great feeling to have a romantic moment with that one. It also makes your lips nice and soft for the later on moments.,2012-07-30
P458219,4,"I usually LOVE Glow Recipes products and this is no exception. It feels great on your skin, doesn’t feel too dry on your skin after using, it the thicker consistency is actually very nice. The only complaint I have is that it smells less like watermelon than the other watermelon products from this company and more chemically and almost like dirt. But other than the smell it is a great product.",2020-05-15
P480630,5,I have really dry skin in the summer and this product has saved my skin on so many occasions. Definitely going to repurchase. the product isn’t too heavy but makes your skin feel well nourished. I really like the peppermint smell as well.,2018-06-05
P478030,5,I love this product!! It does a great job taking off my makeup. It also leaves my face feeling fresh and smooth.,2023-03-03
P456412,5,"I received a sample of this from Influenster and I’m obsessed with the smell of this cleanser! Not only does it smell amazing, but it’s such a great facial wash. I love that it is soap free and it doesn’t irritate my eyes and it works great at removing waterproof eyeliner and mascara.",2019-04-04
P218700,5,I absolutely love this product! I use it every night right before I go to bed. I have mostly dry but oily T zone face and it completely hydrates me with out leaving me greasy in my oily areas. I’ve never broken out to this oil but have to others. Must try and totally worth the cost.,2014-01-01
P456207,5,"This product is so incredibly good! I struggle with oily/combination skin and this moisturizer did wonders. It left my face feeling soft, moisturized and clean. I have  really bright scaring on my face and within a few days of using this product I noticed that my red “spots” had started to fade. My face has never felt this refreshed!! I received this product #complimentary from influenster!",2020-03-06
P248407,5,Fantastic for dry or oily skin. Super hydrating yet light weight. Sits well on top of serums as well as under sunscreen! I will be purchasing this until the day I die!!,2021-05-26
P232903,5,"IF I could give more than 5 stars I would. I purchased this for my tween-aged daughter. I had some reservations, but let her decide if she wanted to try this. She put it on as directed. Wow it really works!!! Use at the first signs of a breakout. The next morning she had forgotten it was even on. When we wiped the treatment off, not even a blemish remained. Very impressive. Too bad I didnt have this growing up.",2012-11-17
P480630,2,"Although there’s a lot of hype behind this mask, and it smells nice, if you have sensitive skin I would be cautious. I tried the sample and liked how moisturizing it was and bought the full-size. However, now that I’m using this more often, my face gets red and hot in places. This also happens with my mom. Unfortunately I threw out the packaging so I can’t return it, I guess I’ll just use it for my neck or something.",2020-06-26
P392246,5,This serum DRAMATICALLY improved my skin over the past month. Before I started using it I had little red bumps all over my skin and I swear they are GONE now with the exception of 1 or 2. I use this serum every other night under my moisturizer and it’s just incredible. HIGHLY recommend,2016-04-26
P409800,1,"Was really drying and did not remove my eye makeup at all. Trying to return the second one I bought, I bought two thinking it was an amazing product because a review this beauty guru on youtube gave it. Never purchasing again",2017-09-11
P420652,5,"I have tried numerous lip scrubs, masks and balms and this by far has been the best to help combat my dry, wrinkly lips! I love the way it feels (it’s not tacky or goopy) and that, since I’ve started using it, I’ve cut back on my balm use during the day dramatically. I’m so glad I found this mask ahead of the dry season. I highly recommend this product and the price for what you get is great. Also, love the applicator, it’s a very nice touch!",2017-10-28
P392246,3,Ehh just ok. Sticky and no major skin difference.,2019-05-29
P417238,2,It’s okay sort of a waste of money in my opinion I find it hard to use having to take the stick out each time in the shower or in general gets annoying as it’s super slippery. The product only lets my face stay clean for about a few hours before I start to feel yuck again. I don’t think I will be buying this again!,2020-04-27
P411387,5,"I love, love, love this cleanser! I have normal/dry skin, and this is the best I’ve found. It makes my skin feel really clean, without feeling stripped or tight. It almost leaves it feeling a bit hydrated! The ingredients are also amazing, which is something I look for.I’m giving it 5 stars, because the product itself is awesome, though I’d give it 4.5 if I could due to the packaging. If you don’t keep the pump locked, it leaks like crazy. About 1/3 of the bottle leaked out before I realized what was happening. So now I have to keep the pump locked and unscrew it/pour some out every time, which is a bit inconvenient. Great product though!",2017-12-16
P429952,5,I picked this up on a whim and discovered it’s actually very popular in the YouTube beauty community. When I first applied it my skin seemed angry. Had a couple of red dots. Went to sleep and woke up with the softest most gorgeous skin of my life. MyFoundation applied better than ever. I rarely find products that truly live up to the hype but for me this was a win and I use it every night. I think it depends on skin sensitivity but I would say definitely give it a try if you’re not super sensitive.,2019-06-30
P411540,2,"Purchased this after reading reviews and thought it would be what my skin needed. My face gets red throughout the day without foundation but I don’t have the time in the morning to apply a full face of makeup. I liked the premise of this. When I applied it, at first, it looked amazing and thoroughly blending it in, however, after about 30 minutes, I noticed my face started to look orange and it looked like the product was sitting on top of my face, it did not look like that after I first applied it.Yes, it color corrects and didn’t make me look oily but was otherwise disappointing, returned it.",2017-01-27
P480630,5,LOVE THIS. I’ve been traveling a lot this month and face mask sheets on the plane aren’t ideal since I have a 10 months old I bring everywhere. I apply this mask before a flight and my skin feels so good and don’t that dirty dry feeling that flying can cause.,2019-06-01
P392246,5,"With combination/ oily, acne-prone, and sensitive skin finding skin care products takes an act of God. I received this along with the C-Firma Day Serum for Christmas this past year and I LOVE IT! I put a pea-sized dab of the Glycolic Night Serum on at night under my Origins Night-A-Mins moisturizer and I wake up literally GLOWING. With acne scars and breakout-prone skin this is a life saver in staving off breakouts and improving the overall look and quality of my skin. I’m not one to write reviews but I could not love this product more. It is not harsh at all and absorbs really quickly. I can use it every night and not have to worry about it being too drying. I have only been using this for about a month but I 100% notice a difference. This has become a staple of my skin routine and I will buy it again and again.",2017-01-26
P411540,5,"I really enjoy this product. I have pale skin so having something that can add some tint to my skin while also canceling out redness and protecting my skin with spf 30 is really nice since I don’t like wearing foundation. I hope some day that Dr Jart makes a product like this that also accommodates those who have dark skin- this product did not work on my mom’s tan skin. So it also wouldn’t work for the beautiful she, he, and they’s with brown and black skin.",2021-04-08
P454380,5,Ok wow i get the hype now. I received a sample and i used this on my skin in Florida. I didn’t sunburn and my skin felt so soft. It felt more like a primer than icky sunscreen. Def will buy again!,2021-12-21
P12573,4,"I live in Colorado and it is always so dry, especially when it’s windy. I was at a Sephora and my lips were cracked and I was looking for anything to soothe me and I found this. There was instant relief. I thought that maybe this was just another product that would make my lips dry out even more but I thought why not try it. I couldn’t be happier. It doesn’t make your lips glossy, it just stays matte which is so hard to find. I have since bought one for every single place you could put a chapstick. I absolutely love the shea butter one. You might ask yourself, how good can chapstick be? Take it from a lotion/ chapstick/ moisturizing product hoarder, this stuff is amazing.",2017-05-27
P394624,4,Really works well to moisturize dry skin especially dry skin from sun exposure or colder weather. Was not oily,2020-03-09
P423688,5,gifted by Dermalogica sampling  These samples have been amazing! After even the first use my skin feels more bright and smooth. After a few days I noticed my skins texture becoming more even and it’s gentle enough to use everyday! I’d love to see how the full size continues to make my skin look and feel!,2022-08-20
P427421,5,"After buying the mini version and resisting the full size because of the price, I finally gave in. I love the feel on my skin and I really do see a difference with the fine lines on my forehead - they’re less noticeable now. And the packaging is very cute AND functional. I think it’s worth the investment!",2020-06-13
P456207,5,Didn’t clog my pores and got rid of flaky patches on my combo skin. I use retinol too and this was the perfect amount of moisture after my retinol application. It has a more cream consistency than a gel but the way it melts and soaked into your skin is reminiscent of gel. I think this moisturizer is a good all year round moisturizer for many skin types,2020-02-29
P481817,4,I swear by this beuty elixir now. Just a little fun make up tip: spray this over your make-up for the dewey (no make-up) look.!,2009-04-13
P441644,4,I’ve only been using this product for two weeks but so far no complaints it doesn’t dry the skin! The price for the travel size is also excellent.,2019-08-14
P458219,5,"I LOVE this toner. It is such a refreshing way to start my skincare routine each morning—it leaves my skin dewy and literally glowing, but also layers well with other products. Toners have always seemed very drying in the past but this is such an exception—definitely something different. I feel like you get a good amount of product for the price. Like other reviews have noted, I just apply with my hands as I don’t want to waste any of this on a cotton pad!",2021-05-12
P460779,3,"Good product just not for me, I received the Bare minerals skinlongevity long life herb anti-aging face serum as a sample from Pinchme unfortunately I have very sensitive skin so this product doesn’t work for me.",2021-02-23
P427417,4,"The only reason I’m giving it four stars is because when I first used it, I had a heinous cystic acne break out. I am sensitive, acne-prone, and so oily the US could go to war over my jawline by 10am.After some research (s/o to r/Skincare Addiction!) I went to only using a pea-sized amount, only in the morning, and mixing it with my moisturizer.For the first time in two decades, my skin is SO much less oily, and I’m not breaking out!",2019-05-03
P443352,5,"dry/sensitive skin!!! Such an amazing cleanser!!! It works perfect with sensitive skin, makes your skin feel so smooth, soft, glowy! I really like it, very effective and no irritation on my skin which it’s amazing",2022-01-06
P423688,5,I got to sample this daily microfoliant complimentary from Dermalogica.  The product comes in powder form and when mixed with water turns into a lovely cleanser that doesn’t leave my skin feeling stripped but smooth and hydrated.,2022-08-24
P218700,5,"Buy this instead of the new argan hair serum, as it is 100% pure and undiluted with other ingredients. A little goes a super long way. Put on wet hair like serum and comb through. Apply slightly less if you aren’t going to heat style/dry. I died my natural blonde hair black and went back to blonde, and this really saved my breaking off hair!!! My hair has never looked better now. Well worth every penny paid! Great for curly or straight hair AND you can put it on your skin!!!",2010-05-12
P417238,5,Love love love this product. Very gentle and does the job of removing makeup. A little goes a long way!,2018-12-27
P433520,5,One of the best moisturizers I’ve ever tried! It has a light texture and doesn’t irritate my skin. It’s perfect for Chicago winter when skin gets extremely dry!,2020-01-19
